heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18011714_285035108615853_1684147897571999744_n.jpg,"#라이딩,#자전거,#옥수역,#행복해💕","봄 만끽하기☀
옥수역에서 자전거 빌려서 라이딩🚲
그냥 바람을 맞고 함께 하는 것만으로도 행복했던 날❤
그네의자 타다 고개를 들어보니 보이는 빼꼼 무지개까지 아름다운날🌈
#라이딩 #자전거 #옥수역 #행복해💕",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.90.720.720/18012075_1547402425290685_7707150145011318784_n.jpg,#봄봄봄,"한빛띠~❤ @yes316000
#봄봄봄",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17881953_1202919306472164_6773627784771141632_n.jpg,,"피카츄와 함께가는 군산이지롱
너도 나도 노랑노랑 이지롱",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17932698_471434849914817_5876619419710390272_n.jpg,"#잠이안와,#꼼돌아,#왜멍한거야","꼼돌이야 넌 무슨생각 하니
#잠이안와 #꼼돌아 #왜멍한거야",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e35/17934349_1508461659178184_646550031549071360_n.jpg,,"재작년에도 같은 사진으로 추모를 했었는데... 재작년과 작년 모두 비가 왔었는데 오늘2017년 4월 16일에는 날씨가 너무 따뜻하더라. 3년만에 모습을 드러낸 세월호가 뉴스에 나올때 너무 먹먹해졌다. 그날의 나도 고2 마지막 수학여행을 기다리고 있을 때였는데... 2014년에 고2였던 내가 이젠 2017년의 대학교 2학년이 되어있다.
그 친구들과, 함께 있던 사람들의 시간은 멈추었지만..... 더 열심히 살아야겠다고 마음먹고 계속 그 말만 되뇌이고 살았던건 아닌가..? 추모합니다🎗",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17932573_1314704738566179_3691099111840284672_n.jpg,"#예술가의집,#혜화,#대학로,#과제해야지","알바 끝나고 커플이 넘치는 혜화에서 좋은 날씨 만끽해버리기!!!
책읽어야하는데 녹음과제 몇번하고 가인이 알바하는데 갔다가 상의언니 알바하는곳 가서 뽀송이 만나고 다시 가인이 보러가서 멍때리다가 예술가의집에 드디어 도착😅
과제하기 싫은데 날씨는 좋고 심심하고😑
#예술가의집 #혜화 #대학로 #과제해야지

마음먹은 순간 7시에 닫는다고......후.....",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17881324_1810296392624547_8708717457373659136_n.jpg,"#인형뽑기,#또,#한번에,#get,#피카츄","돈이 없으니 돈을 함부로 쓰지않으려고 인형뽑기를 끊었는데 겨우겨우 100원짜리 다섯개 모아서......Get❤
이제 다시 끊어야지😢
#인형뽑기 #또 #한번에 #get #피카츄",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17818551_1874504436100516_8509302538137239552_n.jpg,"#여의나루,#한강,#뚱이,#수진쨩,#오어리워렌,#별가가,#사랑해요","약 8개월 만에 여의나루🌉
수진쨩 상의상 가인쨩과 함께룽🐥🐥
바람이 너무 불고 추워서 오래는 못있었지만 편하고 행복했닷 좋댜🐼
#여의나루 #한강 #뚱이 with #수진쨩 #오어리워렌 #별가가 #사랑해요",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.56.1080.1080/17663644_1268110493284481_2568277008626745344_n.jpg,"#music,#thinkaboutchu,#샘김,#로꼬",#music #thinkaboutchu #샘김 #로꼬,
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17495234_1775543229426600_8847674797748912128_n.jpg,"#벚꽃,#마루공원,#일원동,#가족과함께","#벚꽃 #마루공원 #일원동 #가족과함께
아가들이랑 할머니랑 고모 고모부랑 같이 동네에서 벚꽃구경하기🌸
동네에 벚꽃이 가득~😍",
